location,name
"
 
",Phòng khám bác sỹ Trần Văn Tâm 0989219651
"
 
",Nhà thuốc Long Châu
"125 Quang Trung, P. Xuân Khánh, Q.Ninh Kiều, TP.Cần Thơ 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Phòng khám bác sĩ Nguyệt
"20-22 Lý Tự Trọng, P. An Cư, Q. Ninh Kiều, TP. Cần Thơ 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"24 Nguyễn Hiền, P. An Khánh, Q. Ninh Kiều, TP. Cần Thơ 
SĐT: 18006928",Nhà thuốc Long Châu
"112 Mậu Thân, P. An Nghiệp, Q. Ninh Kiều, TP. Cần Thơ 
SĐT: 18006928",Nhà thuốc Long Châu
"100-102 Trần Hưng Đạo, P. An Nghiệp, Q. Ninh Kiều, TP. Cần Thơ 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"1235 Khu vực 5, P. Châu Văn Liêm, Q. Ô Môn, TP. Cần Thơ 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Cơ sở dược Nam Thanh
"
 
",Nhà thuốc Long Châu
"9 Xa Lộ Hà Nội, P. Tân Biên, TP. Biên Hoà, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"356A Bùi Văn Hoà, P. Long Bình Tân, TP. Biên Hoà, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"24 Đ643 Xa Lộ Hà Nội, P. Long Bình, TP. Biên Hoà, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"9 Vũ Hồng Phô, P. Bình Đa, TP. Biên Hoà, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"562 Quốc Lộ 1A, KP10, P. Tân Biên, TP. Biên Hòa, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"407 Đường 30/4, P. 1, TP. Cao Lãnh, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"28 Nguyễn Minh Trí, P. 2, TP. Cao Lãnh, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"28 Nguyễn Minh Trí, P. 2, TP. Cao Lãnh, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"1504 Quốc Lộ 30, P. 11, TP. Cao Lãnh, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"96 Trần Hưng Đạo, P. An Thạnh, TP. Hồng Ngự, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"568A Quốc Lộ 54, X. Tân Thành, H. Lai Vung, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"162A Đường 3/2, TT. Lấp Vò, H. Lấp Vò, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"09 Lô 07B, X. Định Yên, H. Lấp Vò, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"860D Quốc Lộ 80, X. Bình Thành, H. Lấp Vò, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"21 Nguyễn Phúc Chu, P. Trảng Dài, TP. Biên Hòa, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"21 Nguyễn Phúc Chu, P. Trảng Dài, TP. Biên Hòa, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"9/11A Bùi Trọng Nghĩa, P. Trảng Dài, TP. Biên Hòa, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"153 Phùng Hưng, P. Tam Phước, TP.Biên Hoà, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"23/79 Lê Đại Hành, P. Hố Nai, TP. Biên Hòa, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"66 Phan Đình Phùng, P. Quang Vinh, TP. Biên Hòa, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"A11 Trần Hưng Đạo, P. 2, TP. Sa Đéc, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"1B DT852, P. An Hòa, TP. Sa Đéc, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"866 Quốc Lộ 30, X. An Long, H. Tam Nông, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"48A Nguyễn Huệ, TT. Sa Rài, H. Tân Hồng, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"333 Quốc Lộ 30, X. An Phong, H. Thanh Bình, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"57 Trần Phú, TT. Mỹ An, H. Tháp Mười, Tỉnh Đồng Tháp 
SĐT: 18006928",Nhà thuốc Long Châu
"482 Nguyễn Ái Quốc, P. Hố Nai, TP. Biên Hòa , Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"387 Ấp Suối Nhát 2, X. Xuân Đông, H. Cẩm Mỹ, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"Tổ 6 ấp 3, Xã Suối Nho, Huyện Định Quán, Đồng Nai 
SĐT: 0914775814",Hộ Kinh doanh thế giới bỉm sữa
"21 Quốc Lộ 20, TT. Định Quán, H. Định Quán, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"07-08 Phố 1, X. Phú Vinh, H. Định Quán, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"Tổ 1- Ấp 1- Xã Bình Sơn – Long Bình- Đồng Nai 
0356048505",Hộ Kinh Doanh Cửa Hàng Sữa Mẹ và Bé- Hoàng Thị Lệ
"47A Hùng Vương, P. Xuân An, TP. Long Khánh, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"05 Quốc Lộ 61, TT. Kinh Cùng, H. Phụng Hiệp, Tỉnh Hậu Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"337 Trần Hưng Đạo, P. I, TP.Vị Thanh, Tỉnh Hậu Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"2 Ngô Quốc Trị, P. V, TP. Vị Thanh, Tỉnh Hậu Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"597 Hùng Vương, P. Xuân Hoà, TP. Long Khánh, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"01 Đường Số 8, P. Xuân Lập, TP. Long Khánh, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Siêu Thị Sữa Mẹ và Bé
"5 Hai Bà Trưng, TT. Long Thành, H. Long Thành, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"312 Lê Duẩn, TT. Long Thành, H. Long Thành, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"2 Ngô Quốc Trị, P. V, TP. Vị Thanh, Tỉnh Hậu Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"2 Ngô Quốc Trị, P. V, TP. Vị Thanh, Tỉnh Hậu Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"1077-1079 Trần Hưng Đạo, P. 7, TP. Vị Thanh, Tỉnh Hậu Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"491 Trần Phú, X. Phước Thiền, H. Nhơn Trạch, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"602 Quốc Lộ 20, TT. Tân Phú, H. Tân Phú, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"16/1A Ấp Đông Kim, X. Gia Kiệm, H. Thống Nhất, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"666/20 Trần Cao Vân, TT. Dầu Giây, H. Thống Nhất, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"Đường 5C1, Khu Phố 5, Thị Trấn Trảng Bom, Đồng Nai 
SĐT: 0984338414",Phòng Khám bác sĩ Văn Thị Hạnh
"571 Tỉnh Lộ 767, X. Bắc Sơn, H. Trảng Bom, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"571 Tỉnh Lộ 767, X. Bắc Sơn, H. Trảng Bom, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"216 Tà Niên, X. Vĩnh Hòa Hiệp, H. Châu Thành, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"142 Mạc Thiên Tích, P. Pháo Đài, TP. Hà Tiên, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"117 Đường 2/9, P. Tô Châu, TP. Hà Tiên, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"113 Phạm Văn Kỷ, P. Pháo Đài, TP. Hà Tiên, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"97 Phương Thành, P. Bình San, TP. Hà Tiên, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"103 Khu phố Sư Nam, thị trấn Hòn Đất, tỉnh kiên Giang 
SĐT: 0979205967",Quầy thuốc Như Hoa
"67 Đường 2/9, TT. Trảng Bom, H. Trảng Bom, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"1052 Quốc Lộ 1A, X. Quảng Tiến, H. Trảng Bom, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"32C Hùng Vương, TT. Trảng Bom, H. Trảng Bom, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"Quốc Lộ 1 A. ấp Bình Tân, Xuân Phú, Xuân Lộc, Đồng Nai 
SĐT: 0947947253",Quầy thuốc Loan
"183 Hùng Vương, TT. Gia Ray, H. Xuân Lộc, Tỉnh Đồng Nai 
SĐT: 18006928",Nhà thuốc Long Châu
"421 Quốc Lộ 80, X. Mỹ Lâm, H. Hòn Đất, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"534 Quốc Lộ 80, TT. Kiên Lương, H. Kiên Lương, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"271 Quốc Lộ 80,TT. Kiên Lương, H. Kiên Lương, Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"801 Nguyễn Trung Trực, P. An Hòa, TP. Rach Giá, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"61 Lê Lợi, P. Vĩnh Thanh Vân, TP. Rạch Giá, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"10 Trần Phú, P. Vĩnh Thanh, TP. Rạch Giá, Tỉnh Kiên Giang. 
SĐT: 18006928",Nhà thuốc Long Châu
"161 Ngô Quyền, P. Vĩnh Bảo, TP.Rạch Giá, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"38 Đường DT830C, X. Tân Bửu, H. Bến Lức, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"86 Đường DT830, X. Phước Vân, H. Cần Đước, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"88 Quốc Lộ 50, TT. Cần Giuộc, H. Cần Giuộc, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"175 Đỗ Tường Phong, TT. Tầm Vu, H. Châu Thành, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"148 Quốc Lộ N2, TT. Hậu Nghĩa, H. Đức Hòa, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"223 Quốc Lộ N2, X. Hòa Khánh Nam, H. Đức Hòa, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"16 Đường DT825, X. Tân Mỹ, H. Đức Hòa, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"174 Lâm Quang Ky, P. Vĩnh Bảo, TP. Rạch Giá, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"66 Quốc Lộ 80, TT. Tân Hiệp, H. Tân Hiệp, Tỉnh Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"91 Quốc Lộ 63, X. Bình Minh, H. Vĩnh Thuận, Kiên Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"39 Quốc Lộ 62, P. 3, TX. Kiến Tường, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"173 Hùng Vương, P. 2, TP. Tân An, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"19 Hùng Vương, P. 2, TP. Tân An, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"82 Trương Định, P. 1, TP. Tân An, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"103B Nguyễn Cửu Vân, P. 4, TP. Tân An, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"234 Nguyễn Huỳnh Đức, P. Khánh Hậu, TP. Tân An, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"12 Lê Lợi, TT. Mỹ Xuyên, H. Mỹ Xuyên, Tỉnh Sóc Trăng 
SĐT: 18006928",Nhà thuốc Long Châu
377 Tôn Đức Thắng – Khóm 2 – Phường 5 – TP. Sóc Trăng,PHÒNG KHÁM NGOÀI GIỜ – Bác Sĩ: Huỳnh Chí Bình
"2-4 Đinh Tiên Hoàng, P. 1, TP. Sóc Trăng, Tỉnh Sóc Trăng 
SĐT: 18006928",Nhà thuốc Long Châu
"2-4 Đinh Tiên Hoàng, P. 1, TP. Sóc Trăng, Tỉnh Sóc Trăng 
SĐT: 18006928",Nhà thuốc Long Châu
"388 Nguyễn Huệ, P. 9, TP. Sóc Trăng, Tỉnh Sóc Trăng 
SĐT: 18006928",Nhà thuốc Long Châu
"220 Lê Hồng Phong, P. 3, TP. Sóc Trăng, Tỉnh Sóc Trăng 
SĐT: 18006928",Nhà thuốc Long Châu
"111-113 Nguyễn Huệ, TT. Phú Lộc, H. Thạnh Trị, Tỉnh Sóc Trăng 
SĐT: 18006928",Nhà thuốc Long Châu
"36 Quốc Lộ 62, TT. Tân Thạnh, H. Tân Thạnh, Tỉnh Long An 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"Quốc Lộ 22, X. An Thạnh, H. Bến Cầu, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"241 DT781, X. Bàu Năng, H. Dương Minh Châu, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"101 Quốc Lộ 22, TT. Gò Dầu, H. Gò Dầu, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"Ô1 Hùng Vương, TT. Gò Dầu, H. Gò Dầu, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"206 ĐT784, X. Bàu Đồn, H. Gò Dầu, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"Ô1 Quốc Lộ 22, TT. Gò Dầu, H. Gò Dầu, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"208 Lạc Long Quân, P. Hiệp Tân, TX. Hoà Thành, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"74 Ngô Quyền, X. Long Thành Nam, TX. Hoà Thành, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"4-6-8 Phạm Hùng, P.Long Hoa, TX. Hòa Thành, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"Khu Phố Suối Sâu, P. An Tịnh, TX.Trảng Bàng, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"310 Quốc Lộ 22B, X. Tân Lập, H. Tân Biên, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"310 Quốc Lộ 22B, X. Tân Lập, H. Tân Biên, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"47 Phạm Hùng, KP. 2, TT. Tân Biên, H. Tân Biên, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"Quốc Lộ 22B, X. Tân phong, H. Tân Biên, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"271B Tỉnh Lộ 875, TT. Cái Bè, H. Cái Bè, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"138 Lộ Tẻ, X. An Hữu, H. Cái Bè, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"09 Đường DT869, X. Hậu Mỹ Bắc A, H. Cái Bè, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"56 Trương Văn Điệp, KP. 1, P. 1, TX. Cai Lậy, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"56 Trương Văn Điệp, KP. 1, P. 1, TX. Cai Lậy, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"271B Tỉnh Lộ 875, TT. Cái Bè, H. Cái Bè, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Tây số 09 Cẩm Ân
"
 
",Nhà thuốc số 9 Cẩm Ân
"275 Đường 3/2, TT. Cầu Ngang, H. Cầu Ngang, Tỉnh Trà Vinh 
SĐT: 18006928",Nhà thuốc Long Châu
"260 Đường 2/9, TT. Châu Thành, H. Châu Thành, Tỉnh Trà Vinh 
SĐT: 18006928",Nhà thuốc Long Châu
"134 Đường 2/9, Khóm 1, P. 1, TX. Duyên Hải, Tỉnh Trà Vinh 
SĐT: 18006928",Nhà thuốc Long Châu
"205 Trần Quốc Tuấn, P. 2, TP.Trà Vinh, Tỉnh Trà Vinh 
SĐT: 18006928",Nhà thuốc Long Châu
"205 Trần Quốc Tuấn, P. 2, TP.Trà Vinh, Tỉnh Trà Vinh 
SĐT: 18006928",Nhà thuốc Long Châu
"296 Đường 3/2, TT. Trà Cú, H. Trà Cú, Tỉnh Trà Vinh 
SĐT: 18006928",Nhà thuốc Long Châu
"41 Điện Biên Phủ,P. 3, TP. Trà Vinh, Tỉnh Trà Vinh 
SĐT: 18006928",Nhà thuốc Long Châu
"522B Nguyễn Đáng, P. 6, TP. Trà Vinh, Tỉnh Trà Vinh 
SĐT: 18006928",Nhà thuốc Long Châu
"522B Nguyễn Đáng, P. 6, TP. Trà Vinh, Tỉnh Trà Vinh 
SĐT: 18006928",Nhà thuốc Long Châu
"Quốc Lộ 22B, X. Mỏ Công, H. Tân Biên, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"471 Lê Duẩn, TT. Tân Châu, H. Tân Châu, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"02 Đường ĐT795, X. Suối Dây, H. Tân Châu, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"418 Đường 30/4, P. 3, TP. Tây Ninh, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"418 Đường 30/4, P. 3, TP. Tây Ninh, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"436 Bời Lời,P. Ninh Sơn, TP. Tây Ninh, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"436 Bời Lời,P. Ninh Sơn, TP. Tây Ninh, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"229 Cách Mạng Tháng Tám, P. 2, TP. Tây Ninh, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"629-631 Cách Mạng Tháng 8, P. 3, TP. Tây Ninh, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"111 Trương Quyền, P. 2, TP. Tây Ninh, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Tây Cẩm Ân số 3
"141-143 Đặng Văn Thạnh, P. 1, TX. Cai Lậy, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"Quốc Lộ 1A, X. Tân Hương, H. Châu Thành, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"89 Đường DT879, X. Lương Hòa Lạc, H. Chợ Gạo, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"36 Phan Chu Trinh, P. 1, TX. Gò Công, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"36 Phan Chu Trinh, P. 1, TX. Gò Công, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"12B/3 Nguyễn Văn Côn, P. 3, TX. Gò Công, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"47 Đồng Khởi, P.4, TX. Gò Công, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"114 – 114A – 114B Ấp Bắc, P. 4, TP. Mỹ Tho, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"134 Lý Thường Kiệt, P. 4, TP. Mỹ Tho, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"91 Ấp Bắc, P. 4, TP. Mỹ Tho, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"95/4-95/5 Đinh Bộ Lĩnh, P. 2, TP. Mỹ Tho, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"248A Trần Hưng Đạo, P. 4, TP. Mỹ Tho, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"584-586 Ngô Gia Tự, X. Trung An, TP. Mỹ Tho, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"574 Điện Biên Phủ, P. Hiệp Ninh, TP. Tây Ninh , Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"28 Nguyễn Du, P. Trảng Bàng, TX. Trảng Bàng, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"47 Quốc Lộ 22B, P. Gia Bình, TX. Trảng Bàng, Tỉnh Tây Ninh 
SĐT: 18006928",Nhà thuốc Long Châu
"221 Phạm Hùng, X. Trung An, TP. Mỹ Tho, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"128 Quốc Lộ 50, X. Tân Mỹ Chánh, TP. Mỹ Tho, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"146 Lê Thị Hồng Gấm, P. 6, TP.Mỹ Tho, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"95 Đường DT867, TT. Mỹ Phước, H. Tân Phước, Tỉnh Tiền Giang 
SĐT: 18006928",Nhà thuốc Long Châu
"991 Ngô Quyền, P. Cái Vồn, TX. Bình Minh, Tỉnh Vĩnh Long 
SĐT: 18006928",Nhà thuốc Long Châu
"38 Nguyễn Văn Thảnh, P. Cái Vồn, TX Bình Minh, Tỉnh Vĩnh Long 
SĐT: 18006928",Nhà thuốc Long Châu
"
 
",Nhà thuốc Long Châu
"1237 Quốc Lộ 54, TT. Tân Quới, H. Bình Tân, Tỉnh Vĩnh Long. 
SĐT: 18006928",Nhà thuốc Long Châu
"54/5 Mậu Thân, P. 3, TP.Vĩnh Long, Tỉnh Vĩnh Long 
SĐT: 18006928",Nhà thuốc Long Châu
"196 Ấp Mỹ Phú, X. Mỹ Lộc, H. Tam Bình, Tỉnh Vĩnh Long 
SĐT: 18006928",Nhà thuốc Long Châu
"28 Đường Số 1, X. Song Phú, H. Tam Bình, Tỉnh Vĩnh Long 
SĐT: 18006928",Nhà thuốc Long Châu
"62 Lưu Văn Liệt, P. 2, TP. Vĩnh Long, Tỉnh Vĩnh Long 
SĐT: 18006928",Nhà thuốc Long Châu
"77 Đường 1/5, P. 1, TP. Vĩnh Long, Tỉnh Vĩnh Long 
SĐT: 18006928",Nhà thuốc Long Châu
"69/2 Trưng Nữ Vương, P. 1, TP. Vĩnh Long, Tỉnh Vĩnh Long 
SĐT: 18006928",Nhà thuốc Long Châu
"69/2 Trưng Nữ Vương, P. 1, TP. Vĩnh Long, Tỉnh Vĩnh Long 
SĐT: 18006928",Nhà thuốc Long Châu
"157 Quốc Lộ 1A, P. Trường An, TP. Vĩnh Long, Tỉnh Vĩnh Long 
SĐT: 18006928",Nhà thuốc Long Châu
"37 Nguyễn Văn Thiệt, P. 4, TP. Vĩnh Long, Tỉnh Vĩnh Long 
SĐT: 18006928",Nhà thuốc Long Châu
