address,country,facebook,instagram,name,phone,pinterest,twitter,web
"Le Parc Hôtel Obernai, 169 Route d'Ottrott, Obernai, France","Obernai, France",https://web.facebook.com/leparcobernai?_rdc=1&_rdr,https://www.instagram.com/leparcobernai/,Yonaguni Spa,+33 388955008,,,https://www.leparchotel.fr/en/luxury-hotel-spa-alsace
"SUN & MOON, Riverside Hotel, Waterfront, Norodom Blvd., Village 10 Sangkat Tonle Bassac, Phnom Penh, Cambodia","Phnom Penh, Cambodia",https://www.facebook.com/sunandmoonriverside,https://www.instagram.com/sunandmoonriversidehotel/,WELL Spa,+855 23866668,,,https://www.sunandmoonhotelgroup.com/hotels/riverside-hotel/wellness-fitness.html?lang=en
"Cra 11B No 119-28, Multicentro, Bogota, Colombia","Bogota, Colombia",https://www.facebook.com/WellnessSpaMovil/,https://www.instagram.com/wellnessspamovil/,Wellness Spa Movil Center,+57 3057341600,,https://twitter.com/wellnesspamovil,https://www.wellnesspamovil.com/
"NeXTeracom Tower 1, Lot A4","Ebene, Mauritius",https://www.facebook.com/wavesesthetique/,https://www.instagram.com/waves_esthetique_and_spa,Waves Esthetique & Spa,+230 4672591,,https://twitter.com/spa_esthetique,https://wavesesthetiqueandspa.com/
"8/1 Ratvithi Road, Sriphoom, Amphoe Muang, Chiang Mai, Thailand","Chiang Mai, Thailand",https://www.facebook.com/ziraspa/,,Zira Spa,+66 53222288,,,http://www.ziraspa.com/?fbclid=IwAR0LgdDgcRaCUWBEqZ9W6Vl3vGhXN6Dd8JU7M10hzVmWgzuVvD28uCBT7lY
"Swiss Diamond Hotel Prishtina, Sheshi Nëna Terezë p.n., Pristina, Kosovo","Prishtina, Kosovo",https://www.facebook.com/SwissDiamondHotelPrishtina/,https://www.instagram.com/swissdiamondhotelprishtina/,Venus Wellness & Spa,+383 38220000,,,https://www.swissdiamondgroup.com/en/prishtina/medical-spa-pristina/venus-wellness-health-and-spa
"Vana Belle, a Luxury Collection Resort, Koh Samui, 9/99 Moo 3, Chaweng Noi Beach, Surat Thani, Koh Samui, Thailand","Koh Samui, Thailand",https://www.facebook.com/vanabellekohsamui,https://www.instagram.com/vanabelle.kohsamui/,Vana Spa,+66 77 915561,,,https://www.marriott.com/hotels/hotel-information/fitness-spa-services/details/usmvl-vana-belle-a-luxury-collection-resort-koh-samui/6033940/
"Ramada by Wyndham Sofia City Center, 131 Maria Luiza Blvd, Sofia, Bulgaria","Sofia, Bulgaria",https://www.facebook.com/SPAmassageBEAUTYsportsSWIMMINGbodypumpASIANRITUALS,https://www.instagram.com/victoria_spa_bulgaria/,VICTORIA SPA,+359897994199,,,https://ramada-sofia.victoria-spa.com/index.php?route=common/home
"Royal Road, Quartier Militaire, Mauritius","Quartier Militaire, Mauritius",https://www.facebook.com/Visage-Le-Spa-626159921222070/,https://www.instagram.com/le_visagespa/?hl=en,Visage Le Spa,+230 58610423,,,
"VILA VITA Parc Resort & Spa, Rua Anneliese Pohl Alporchinhos, Portugal","Porches, Portugal",https://www.facebook.com/vilavitaparc/,https://www.instagram.com/vilavitaparc/,VILA VITA Spa by Sisley Paris,+351 282310100 ,https://za.pinterest.com/vilavitaparc/,https://twitter.com/vilavitaparc,https://vilavitaparc.com/en/experiences/vila-vita-spa-sisley-paris
"Le Méridien Bodrum Beach Resort, Boğaziçi, Yazlik Siteler Sokak No 60, Milas, Muğla, Turkey","Bodrum, Turkey",https://www.facebook.com/vitalicawellness/,https://www.instagram.com/vitalicawellness,Vitalica Wellness,+90 2523110505,,,https://vitalicawellness.com/
